image_id,target,freq,entropy,surprisal,prob_target,response,acc
0.jpg,Year,0.0012620344886189,0.016144804656505585,0.002110143049177822,0.9978920817375183,Year,1
1.jpg,Old,0.0007777010774164,0.04368984326720238,0.006641699183791343,0.9933803081512451,Old,1
2.jpg,Bottle,5.147772256208681e-05,0.041187115013599396,0.006777852623707708,0.9932450652122498,Bottle,1
3.jpg,Message,0.0001383809746292,0.0526711568236351,0.008895866901822832,0.9911435842514038,Message,1
4.jpg,Angela,1.4530002336072889e-05,0.0019157025963068008,0.00016762230894270497,0.9998323917388916,Angela,1
5.jpg,Erdmann,1.826628865106306e-07,0.022701691836118698,0.0028887949416594476,0.9971153736114502,Erdmann,1
6.jpg,never,0.0011250373237359,0.07004564255475998,0.012732033718544837,0.9873486757278442,never,1
7.jpg,knew,0.0002186419399142,0.035018112510442734,0.004935802739591891,0.9950763583183289,knew,1
8.jpg,her,0.0027676194925853,0.049290433526039124,0.0062189555968526315,0.9938003420829773,her,1
9.jpg,grandfather,2.4078289585492212e-05,0.06305421143770218,0.011249700597970308,0.9888133406639099,grandfather,1
10.jpg,He,0.006780667756834,1.3382701873779297,0.38039757409029995,0.6835895776748657,He,1
11.jpg,died,0.0002186419399142,0.057549260556697845,0.009959057011236007,0.9900903701782227,died,1
12.jpg,in,0.0257388612810434,0.10805302858352661,0.018261158356361173,0.9819045662879944,in,1
13.jpg,six,0.000269842900527,0.4340023994445801,0.16188112482075165,0.8505423069000244,six,1
14.jpg,years,0.0012620344886189,0.04131351038813591,0.006365728810218978,0.9936544895172119,years,1
15.jpg,before,0.001177622094095,0.047694019973278046,0.00783062207955344,0.9921999573707581,before,1
16.jpg,she,0.0025185337382526,0.11400921642780304,0.023607279655295212,0.976669192314148,she,1
17.jpg,was,0.0091469824229944,0.07014298439025879,0.01191160180530014,0.9881590604782104,was,1
18.jpg,born,0.0001702085987939,0.1565977782011032,0.03483795553587033,0.9657618999481201,born,1
19.jpg,But,0.0059088676166696,0.01754690706729889,0.002317967233175746,0.9976847171783447,But,1
20.jpg,on,0.0112503732373592,0.0945805236697197,0.015623206399035703,0.9844982028007507,on,1
21.jpg,Tuesday,5.908867616669641e-05,0.0023102161940187216,0.0001961781276264045,0.9998038411140442,Tuesday,1
22.jpg,April,0.0002144905106753,0.0007993849576450884,5.924877208057067e-05,0.9999407529830933,April,1
23.jpg,described,0.0001383809746292,0.026743445545434952,0.003670386731618557,0.9963363409042358,described,1
24.jpg,the,0.0743105833759156,0.16733676195144653,0.031241349246808253,0.9692416191101074,the,1
25.jpg,extraordinary,3.1689243190101826e-05,0.07611631602048874,0.014345835121875497,0.9857565760612488,extraordinary,1
26.jpg,moment,0.0002407828958549,0.06534302979707718,0.01146715046531431,0.9885983467102051,moment,1
27.jpg,when,0.0032381148063248,0.10482767969369888,0.020978457263717783,0.9792400598526001,when,1
28.jpg,received,0.0002006524132124,0.06678154319524765,0.010254929555308634,0.9897974729537964,received,1
29.jpg,a,0.0316892431901018,0.7311237454414368,0.1315773850380467,0.8767114281654358,a,1
30.jpg,message,0.0001383809746292,0.08337283879518509,0.015130627396062897,0.9849832653999329,message,1
31.jpg,bottle,5.147772256208681e-05,0.07491915673017502,0.014221041320192642,0.9858796000480652,bottle,1
32.jpg,after,0.0017851145727175,0.0378166064620018,0.006041740806576231,0.9939764738082886,after,1
33.jpg,he,0.006780667756834,1.3398468494415283,0.5342433262205903,0.5861126184463501,he,1
34.jpg,had,0.0029613528570662,0.042930785566568375,0.005861919389324962,0.99415522813797,had,1
35.jpg,lobbed,3.390333878417007e-07,0.058173395693302155,0.00756579432941543,0.9924627542495728,lobbed,1
36.jpg,it,0.0123297448394675,0.09569380432367325,0.014483344000606285,0.9856210350990295,it,1
37.jpg,into,0.0017851145727175,0.0955895334482193,0.018567816696903813,0.9816035032272339,into,1
38.jpg,Baltic,5.14777225620868e-06,0.011882489547133446,0.0014599484918767292,0.9985411167144775,Baltic,1
39.jpg,Sea,0.0001591381208236,0.021245460957288742,0.0027209549888535653,0.9972827434539795,Sea,1
40.jpg,Thought,0.0005383019913078,0.005729279946535826,0.0005847733025414239,0.999415397644043,Thought,1
41.jpg,to,0.0372244821752724,0.2748537063598633,0.04903452240210432,0.9521482586860657,to,1
42.jpg,be,0.0085381061346256,0.09278761595487595,0.011132284067697607,0.9889294505119324,be,1
43.jpg,world,0.0010738363631231,0.15674316883087158,0.034850978064443774,0.9657493233680725,world,1
44.jpg,s,0.0010018782563158,1.8048057556152344,0.9708903411360315,0.3787456750869751,S,0
45.jpg,oldest,2.4078289585492212e-05,0.09006176888942719,0.016845472115171196,0.9832956194877625,oldest,1
46.jpg,presented,7.777010774164726e-05,0.459951251745224,0.18108381012564248,0.8343654274940491,presented,1
47.jpg,by,0.0063240105405574,0.08816990256309509,0.014056245462954378,0.9860420823097229,by,1
48.jpg,museum,7.098943998481325e-05,0.31651145219802856,0.1003174153309584,0.9045502543449402,museum,1
49.jpg,that,0.014114859412185,0.023095782846212387,0.0029141407444915,0.9970901012420654,that,1
50.jpg,is,0.016190574031624,0.06058913841843605,0.007451331644816216,0.9925763607025146,is,1
51.jpg,now,0.0020895527169019,0.08744443953037262,0.01581036285871864,0.98431396484375,now,1
52.jpg,exhibiting,3.473362463194567e-06,0.008925179950892925,0.0008944099323262102,0.9991059899330139,exhibiting,1
53.jpg,Germany,0.0001098744938556,0.00283398712053895,0.00024136833368831867,0.9997586607933044,Germany,1
54.jpg,It,0.0123297448394675,0.04866913706064224,0.0062472648953734965,0.9937722086906433,It,1
55.jpg,very,0.0013838097462926,0.07672058790922165,0.014392274000609861,0.9857107996940613,very,1
56.jpg,surprising,2.643076615418973e-05,0.09307942539453506,0.01839052501628867,0.981777548789978,surprising,1
57.jpg,said,0.0014114859412185,0.01821126416325569,0.0020296295065235213,0.9979724287986755,said,1
58.jpg,recalling,3.3211433911023743e-06,0.059213463217020035,0.008047209485388916,0.9919850826263428,recalling,1
59.jpg,how,0.0024078289585492,0.04027940332889557,0.0059176191991416,0.9940998554229736,how,1
60.jpg,found,0.0006628448684741,0.08373235166072845,0.014342690900745326,0.9857596755027771,found,1
61.jpg,out,0.0033211433911023,0.030935637652873993,0.004158428871380904,0.9958502054214478,out,1
62.jpg,about,0.0034733624631945,0.06536231935024261,0.011476556073106565,0.9885890483856201,about,1
