image_id,target,freq,entropy,surprisal,prob_target,response,acc
10900.jpg,雇,5.266265936000878e-05,2.971545457839966,1.6532302573473827,0.19143053889274597,唐,0
7758.jpg,翼,6.607123314539847e-05,3.8096697330474854,3.1720962464068676,0.041915640234947205,寥,0
4837.jpg,款,0.0003562664532349,1.9113003015518188,0.45738154043381907,0.632938802242279,款,1
18677.jpg,紊,3.9966618481089085e-07,0.9503176212310791,3.134956004188884,0.04350166767835617,斋,0
6548.jpg,贸,1.204828369121972e-05,0.9641082286834717,0.20126701238984468,0.8176940679550171,贸,1
4481.jpg,沉,0.0001075276931581,3.8147332668304443,5.302637800747033,0.004978444427251816,讯,0
3716.jpg,否,5.026595776551883e-05,0.5236075520515442,5.891404243449619,0.002763093914836645,歪,0
10837.jpg,拨,9.781133534269772e-05,0.9946421384811401,0.17443509425911807,0.8399313688278198,拨,1
6140.jpg,庄,9.781133534269772e-05,2.583433151245117,1.1702004606875425,0.3103047311306,交,0
9956.jpg,赤,7.773086252399819e-05,3.8074636459350586,10.120763943885876,4.023537621833384e-05,妾,0
1549.jpg,山,0.0006328587723828,1.0851324796676636,0.32591367253190046,0.7218675017356873,山,1
14818.jpg,乖,3.7246038292749135e-05,0.16906654834747314,4.401279414284577,0.012261642143130302,乘,0
18428.jpg,庚,1.1011872190899744e-05,1.9895150661468506,13.800962998896479,1.0146538897970458e-06,座,0
767.jpg,点,0.0032452635103769,1.6550474166870117,1.3037558504082118,0.27151012420654297,占,0
5693.jpg,疗,2.0987332881479516e-05,2.7263343334198,3.618427115819615,0.026824835687875748,疤,0
9700.jpg,询,3.478456097948919e-05,1.481596827507019,2.209103811048029,0.10979900509119034,泡,0
20914.jpg,堰,2.8954746290189327e-06,0.3596654236316681,0.05134783098752679,0.9499481916427612,堰,1
4517.jpg,啊,0.0053893398016638,1.7087699174880981,0.9028905085916702,0.40539616346359253,啊,1
12411.jpg,矣,5.512413667326872e-05,2.4298315048217773,1.6410221462178207,0.19378186762332916,台,0
20054.jpg,茸,5.2662659360008775e-06,1.680945634841919,3.846447161508226,0.02135547436773777,昔,0
19888.jpg,侃,2.001569709992953e-06,0.888730525970459,0.8550298471067055,0.4252704977989197,侣,0
3292.jpg,族,0.0003245263510376,3.6528565883636475,3.5065156385197516,0.030001267790794373,�,0
