image_id,target,freq,entropy,surprisal,prob_target,response,acc
39605.jpg,suggests,7.886791049234691e-05,0.03269943222403526,0.005237921898392155,0.9947757720947266,suggests,1
46646.jpg,mustache,6.559564076547947e-06,6.480166484834626e-05,4.529963263197777e-06,0.9999954700469971,mustache,1
19610.jpg,belly,3.215973049202495e-05,0.0012089069932699203,0.0001137321294849034,0.9998862743377686,belly,1
51291.jpg,proudly,1.3093604557467304e-05,0.00016236092778854072,1.1205736001798595e-05,0.9999887943267822,proudly,1
28554.jpg,clinic,4.13482249183178e-05,0.00018935477419290692,1.4305217065223492e-05,0.9999856948852539,clinic,1
14026.jpg,hundreds,0.0001038810342083,0.0007016189047135413,6.318291946053194e-05,0.9999368190765381,hundreds,1
25613.jpg,registered,8.448310153063698e-05,6.325859430944547e-05,4.410753440737562e-06,0.9999955892562866,registered,1
14232.jpg,attractive,8.652498918092428e-05,0.0001572331675561145,1.156336794190717e-05,0.9999884366989136,attractive,1
24229.jpg,locate,2.223105179250296e-05,6.211250001797453e-05,4.1723338384500676e-06,0.9999958276748657,locate,1
2217.jpg,second,0.0010898575333408,4.4909374992130324e-06,2.3841860752327643e-07,0.9999997615814209,second,1
5232.jpg,interested,0.0002274152370507,2.321873398614116e-05,1.4305124977918903e-06,0.9999985694885254,interested,1
30453.jpg,Almighty,1.3399887705010396e-05,0.0007409844547510147,6.69978650343771e-05,0.9999330043792725,Almighty,1
51137.jpg,erased,7.88679104923469e-06,0.0015502292662858963,0.00014413441793307001,0.9998558759689331,erased,1
30257.jpg,react,3.7009213661457285e-05,3.0589635571232066e-05,2.026559975834562e-06,0.9999979734420776,react,1
35595.jpg,scenario,3.956157322431641e-05,2.2436148356064223e-05,1.4305124977918903e-06,0.9999985694885254,scenario,1
22164.jpg,shave,1.7253950644927672e-05,0.0012691984884440899,0.00011158612051911557,0.9998884201049805,shave,1
44594.jpg,ketchup,7.350795541034275e-06,1.6572512322454713e-06,-0.0,1.0,ketchup,1
4996.jpg,fair,0.0002493655292913,5.989445526211057e-06,3.576279326012052e-07,0.9999996423721313,fair,1
3262.jpg,needs,0.000597252137709,3.593835936044343e-05,2.5033982140651005e-06,0.9999974966049194,needs,1
6838.jpg,ridiculous,7.350795541034274e-05,0.0002177441056119278,1.5735750026968187e-05,0.9999842643737793,ridiculous,1
46049.jpg,scars,1.467606748643996e-05,0.001122089335694909,0.00010180991572996111,0.9998981952667236,scars,1
5741.jpg,service,0.0007886791049234,2.6400487058708677e-06,1.1920929665620916e-07,0.9999998807907104,service,1
33418.jpg,auto,7.708125879834552e-05,1.0914424819929991e-05,5.960466253896608e-07,0.9999994039535522,auto,1
22423.jpg,task,0.0001140904724598,2.162860710086534e-06,1.1920929665620916e-07,0.9999998807907104,task,1
11094.jpg,victim,9.265065213178618e-05,0.00012685070396400988,9.894419982326794e-06,0.9999901056289673,victim,1
18642.jpg,mass,0.0001891298436078,7.087260200933088e-06,3.576279326012052e-07,0.9999996423721313,mass,1
48175.jpg,Jen,9.698966338864668e-06,7.5022244345746e-06,2.3841860752327643e-07,0.9999997615814209,Jen,1
38163.jpg,conviction,3.52225619674559e-05,0.001055865897797048,9.561042075033998e-05,0.9999043941497803,conviction,1
39850.jpg,shifts,2.603406754116306e-05,0.0004191290645394474,3.182938685961812e-05,0.9999681711196899,shifts,1
52640.jpg,spelled,1.574805850284079e-05,0.0010164795676246285,8.666890914482425e-05,0.9999133348464966,spelled,1
36289.jpg,Memorial,6.559564076547947e-05,0.0025635352358222008,0.0002618774914154901,0.9997381567955017,Memorial,1
10922.jpg,singing,9.928678699521989e-05,1.35268828671542e-05,8.344653750216029e-07,0.9999991655349731,singing,1
52193.jpg,policemen,8.856687683121158e-06,0.0006469793152064085,5.936798844044099e-05,0.9999406337738037,policemen,1
4478.jpg,black,0.0007350795541034,2.0483334992604796e-06,1.1920929665620916e-07,0.9999998807907104,black,1
5660.jpg,holding,0.0001980631020778,9.24318956094794e-05,5.960482241178043e-06,0.9999940395355225,holding,1
9788.jpg,sea,0.0002935213497287,0.0001063189993146807,8.225474808129063e-06,0.999991774559021,sea,1
32835.jpg,novel,0.000108985753334,1.4286378245742526e-05,8.344653750216029e-07,0.9999991655349731,novel,1
10776.jpg,river,0.0002731024732259,4.047773472848348e-05,2.8610270419527142e-06,0.9999971389770508,river,1
30857.jpg,verdict,2.7310247322592617e-05,0.00022521121718455106,1.7643130492627094e-05,0.9999823570251465,verdict,1
27772.jpg,branch,9.698966338864668e-05,1.1575851885936572e-06,-0.0,1.0,branch,1
32596.jpg,Tokyo,4.74738878691797e-05,0.00026125466683879495,2.0504208012570756e-05,0.9999794960021973,Tokyo,1
21188.jpg,frame,9.698966338864668e-05,4.929274837195408e-06,2.3841860752327643e-07,0.9999997615814209,frame,1
46287.jpg,dancers,2.026573492910144e-05,1.3315203432284761e-05,7.152559931001943e-07,0.9999992847442627,dancers,1
50595.jpg,runner,3.854062939917276e-05,6.945013592485338e-05,5.126012588663675e-06,0.9999948740005493,runner,1
23993.jpg,accent,3.52225619674559e-05,2.1109917724970728e-05,1.3113030448160555e-06,0.9999986886978149,accent,1
17642.jpg,messed,2.603406754116306e-05,0.00045109508209861815,3.325994489050292e-05,0.9999667406082153,messed,1
36607.jpg,Monsieur,6.253280929004852e-06,3.157293758704327e-05,2.026559975834562e-06,0.9999979734420776,Monsieur,1
30926.jpg,Ace,3.292543836088269e-05,2.4771048629190773e-05,1.5497219649786204e-06,0.9999984502792358,Ace,1
48483.jpg,sympathetic,1.6488242776069937e-05,5.9697926189983264e-05,4.053124058622783e-06,0.9999959468841553,sympath,0
17375.jpg,continues,0.0001574805850284,0.0016670158365741372,0.0001514072592301072,0.9998486042022705,continues,1
41073.jpg,volunteered,1.0898575333408456e-05,0.0003322422271594405,2.634560003299552e-05,0.9999736547470093,volunteered,1
33687.jpg,passenger,6.125662950861896e-05,0.00019883434288203716,1.4305217065223492e-05,0.9999856948852539,passenger,1
43469.jpg,rational,2.935213497287992e-05,8.456138857582118e-06,4.768372718899988e-07,0.9999995231628418,rational,1
32933.jpg,prep,2.223105179250296e-05,9.63994170888327e-05,7.391003265545782e-06,0.9999926090240479,prep,1
52876.jpg,slaughtered,8.652498918092429e-06,0.0018143884371966124,0.00018091646128941553,0.9998190999031067,slaughtered,1
50465.jpg,condoms,9.494777573835938e-06,0.002569618634879589,0.00027225146975757815,0.9997277855873108,condoms,1
6644.jpg,murder,0.000184790832351,0.0001069587015081197,7.748633841386445e-06,0.9999922513961792,murder,1
29179.jpg,thunder,3.52225619674559e-05,0.00023838655033614486,1.8477610590366218e-05,0.9999815225601196,thunder,1
14334.jpg,dollar,9.928678699521989e-05,1.0092385309690144e-05,7.152559931001943e-07,0.9999992847442627,dollar,1
49053.jpg,conservative,0.0001038810342083,0.0006742932600900531,5.602993573640061e-05,0.9999439716339111,conservative,1
14282.jpg,busted,1.5033397825240235e-05,8.765964594203979e-06,4.768372718899988e-07,0.9999995231628418,busted,1
25525.jpg,closely,8.652498918092428e-05,0.00012545140634756535,9.059947047055678e-06,0.9999909400939941,closely,1
4594.jpg,fault,0.0001115381128969,3.560896584531292e-05,2.5033982140651005e-06,0.9999974966049194,fault,1
10698.jpg,witness,8.448310153063698e-05,0.002777707064524293,0.00030128725714265034,0.9996987581253052,witness,1
46067.jpg,stoned,7.708125879834552e-06,0.00012173641880508512,9.417578219762272e-06,0.9999905824661255,stoned,1
35618.jpg,bully,1.8912984360786104e-05,0.00022268547036219388,1.8119976177495524e-05,0.9999818801879883,bully,1
19212.jpg,bout,2.858642710402218e-05,0.0015671886503696442,0.00015987243620451872,0.9998401403427124,bout,1
28302.jpg,dug,1.8479083235100053e-05,3.992555502918549e-05,2.6226078091500412e-06,0.9999973773956299,dug,1
45406.jpg,bummer,4.032728109317414e-06,0.0002384730032645166,1.7523919106938383e-05,0.999982476234436,bummer,1
46754.jpg,bands,5.972521377090348e-05,8.21491084934678e-06,4.768372718899988e-07,0.9999995231628418,bands,1
55036.jpg,pots,1.467606748643996e-05,3.837086751445895e-06,1.1920929665620916e-07,0.9999998807907104,pots,1
37228.jpg,divide,3.369114622974043e-05,5.230162059888244e-05,3.576285081423306e-06,0.9999964237213135,divide,1
27081.jpg,toe,2.986260688545174e-05,0.03682582825422287,0.0053359520085747725,0.994678258895874,toe,1
14908.jpg,embarrassed,2.858642710402218e-05,2.641962782945484e-05,1.668931446376249e-06,0.9999983310699463,embarrassed,1
39391.jpg,erase,1.1664283202266194e-05,0.0008053702767938375,6.985908376572898e-05,0.9999301433563232,erase,1
