image_id,target,freq,entropy,surprisal,prob_target,response,acc
0.jpg,一,0.0050936716773525,7.7531304359436035,5.938042011569487,0.002637188183143735,田,0
1.jpg,七,0.0001769092421274,4.337258815765381,5.956644057118009,0.002588584553450346,十,0
2.jpg,三,0.0026152991676729,6.726624011993408,5.061403517089464,0.006336659658700228,一,0
3.jpg,上,0.0097217927175277,5.503381252288818,4.870140707852605,0.007672285661101341,土,0
4.jpg,下,0.0034505517814323,4.683085918426514,1.1677095439795513,0.31107863783836365,下,1
5.jpg,不,0.0157465656692351,2.4640953540802,0.4417961424518184,0.6428806781768799,不,1
6.jpg,与,0.0119673899086186,5.113103866577148,6.214657179395003,0.0019999018404632807,七,0
7.jpg,专,0.0001281633518817,3.97993803024292,7.961147693815531,0.00034875262645073235,不,0
8.jpg,且,0.0004436423718984,3.3128662109375,6.696989695583958,0.0012346229050308466,口,0
9.jpg,世,0.0001141968327664,5.544697284698486,6.468149312523462,0.001552095520310104,王,0
10.jpg,丘,1.6129960311616486e-05,6.413367748260498,7.088709331480124,0.0008344736997969449,口,0
11.jpg,业,0.0001651335495399,6.829629421234131,5.641528720082728,0.003547441214323044,山,0
12.jpg,东,0.0004053029076603,3.346742630004883,6.763462586387566,0.0011552221840247512,六,0
13.jpg,两,0.0012816335188177,6.629640102386475,5.048697788860405,0.006417685188353062,西,0
14.jpg,严,5.477066319733951e-05,5.6207499504089355,4.902684499596388,0.007426619529724121,立,0
15.jpg,个,0.006134314278102,4.309825897216797,2.287121988657111,0.10155832767486572,人,0
16.jpg,中,0.0122412432246053,5.319440841674805,2.0512738535667197,0.128571018576622,中,1
17.jpg,串,3.0123864758536727e-05,2.8702151775360107,7.046707033232253,0.0008702700142748654,中,0
18.jpg,临,7.202342210450144e-05,6.290829181671143,10.110189047035973,4.066311885253526e-05,大,0
19.jpg,丹,4.874589024563216e-05,7.070196151733398,7.958973984149416,0.00034951153793372214,田,0
20.jpg,为,0.0134188124833481,6.338789463043213,4.865558873816082,0.007707519456744194,斗,0
21.jpg,主,0.0003861331755412,5.107141971588135,5.098897742391222,0.006103470455855131,十,0
22.jpg,久,0.0002615299167672,6.1940598487854,4.987720173977439,0.006821197923272848,个,0
23.jpg,么,0.0011967389908618,6.5101637840271,6.736164093476416,0.0011871923925355077,双,0
24.jpg,义,0.0001810170418672,6.85795783996582,7.624491440353891,0.0004883435321971774,力,0
25.jpg,之,0.0034505517814323,6.443650245666504,5.312381190755135,0.004930173046886921,右,0
26.jpg,乎,2.4400330454414748e-05,6.226655006408691,9.225348895598762,9.851035429164767e-05,武,0
27.jpg,乏,6.271240936095374e-06,3.8887038230895996,7.254904520491518,0.0007066998514346778,工,0
28.jpg,乐,0.0001651335495399,3.2615931034088135,9.038520918086766,0.0001187463421956636,丘,0
29.jpg,九,0.0001612996031161,3.1391396522521973,8.546364445556605,0.0001942500239238143,土,0
30.jpg,也,0.0137200511309335,3.9327423572540283,6.306310064068992,0.0018247540574520826,山,0
31.jpg,习,5.586607646128629e-05,6.80703592300415,7.017155162986523,0.0008963719010353088,山,0
32.jpg,书,0.000657247958368,5.622779846191406,2.8195594448656816,0.059632208198308945,十,0
33.jpg,乳,1.98269800774369e-05,5.5106096267700195,10.13387386228912,3.97113362851087e-05,应,0
34.jpg,了,0.0377917576061642,6.053844451904297,4.353459104971211,0.012862243689596653,飞,0
35.jpg,争,0.0001040642600749,4.546289443969727,3.954841235078805,0.019161710515618324,鱼,0
36.jpg,事,0.0016896749596379,3.927199363708496,3.3755660819009328,0.03419875353574753,市,0
37.jpg,二,0.0006709406241674,6.943668365478516,6.151470914764052,0.002130345907062292,木,0
38.jpg,于,0.0055866076461286,3.145148515701294,6.414376869823369,0.0016378401778638363,工,0
39.jpg,五,0.000369701976582,2.863461494445801,5.986183782173758,0.0025132368318736553,工,0
