image_id,target,freq,entropy,surprisal,prob_target,response,acc
0.jpg,一,0.0050936716773525,0.027826717123389244,0.002814733882975065,0.9971892237663269,一,1
1.jpg,七,0.0001769092421274,0.9187042117118835,6.125885930722819,0.0021855540107935667,十,0
2.jpg,三,0.0026152991676729,0.7816315293312073,0.6444279086941661,0.5249627828598022,三,1
3.jpg,上,0.0097217927175277,0.15578436851501465,12.97984176412831,2.306356009285082e-06,L,0
4.jpg,下,0.0034505517814323,1.1537375450134277,1.5706445320832536,0.20791113376617432,千,0
5.jpg,不,0.0157465656692351,1.3530442714691162,0.43916011813557254,0.6445775628089905,不,1
6.jpg,与,0.0119673899086186,1.1274492740631104,0.21829188381809506,0.8038907647132874,与,1
7.jpg,专,0.0001281633518817,3.4449687004089355,0.8904161833892607,0.4104848802089691,专,1
8.jpg,且,0.0004436423718984,0.9944411516189575,2.9491725626908694,0.05238303169608116,旦,0
9.jpg,世,0.0001141968327664,1.4257699251174927,3.7997185866072245,0.022377068176865578,廿,0
10.jpg,丘,1.6129960311616486e-05,3.1762092113494873,7.537208039864997,0.0005328833358362317,斤,0
11.jpg,业,0.0001651335495399,2.696937322616577,1.0568514420996804,0.34754836559295654,业,1
12.jpg,东,0.0004053029076603,3.80784273147583,7.542810240184245,0.0005299063632264733,在,0
13.jpg,两,0.0012816335188177,1.2704622745513916,0.6773084130207762,0.5079824328422546,两,1
14.jpg,严,5.477066319733951e-05,1.4654674530029297,1.0093165819344074,0.364467978477478,开,0
15.jpg,个,0.006134314278102,1.4399393796920776,2.4892891934875623,0.08296892046928406,入,0
16.jpg,中,0.0122412432246053,0.0046872831881046295,0.0004098659163911286,0.9995902180671692,中,1
17.jpg,串,3.0123864758536727e-05,2.2460145950317383,4.163437159114819,0.015554004348814487,曳,0
18.jpg,临,7.202342210450144e-05,2.0302066802978516,2.2116360956838843,0.10952131450176239,账,0
19.jpg,丹,4.874589024563216e-05,4.000176429748535,7.86428538103406,0.00038422379293479025,凶,0
20.jpg,为,0.0134188124833481,0.6178845763206482,0.1017163395119371,0.9032857418060303,为,1
21.jpg,主,0.0003861331755412,0.8883446455001831,0.15595892055859828,0.8555943369865417,主,1
