image_id,target,freq,entropy,surprisal,prob_target,response,acc
10900.jpg,雇,5.266265936000878e-05,4.448206901550293,7.214835521016089,0.0007355915731750429,启,0
7758.jpg,翼,6.607123314539847e-05,1.1817275285720825,9.369272535211888,8.530542254447937e-05,留,0
4837.jpg,款,0.0003562664532349,7.3936591148376465,8.462246952178583,0.00021129676315467805,吉,0
18677.jpg,紊,3.9966618481089085e-07,2.2855496406555176,11.619150743243184,8.992220500658732e-06,文,0
6548.jpg,贸,1.204828369121972e-05,5.665064811706543,9.896307959284405,5.036027141613886e-05,凶,0
4481.jpg,沉,0.0001075276931581,5.302951812744141,4.009738043050663,0.01813814602792263,江,0
3716.jpg,否,5.026595776551883e-05,2.1329452991485596,3.085006802391706,0.04572972282767296,不,0
10837.jpg,拨,9.781133534269772e-05,6.709807395935059,9.495833276474823,7.516436744481325e-05,地,0
6140.jpg,庄,9.781133534269772e-05,3.4755423069000244,7.877007930986158,0.00037936645094305277,户,0
9956.jpg,赤,7.773086252399819e-05,1.6585389375686646,12.054205869656927,5.8200257626594976e-06,土,0
1549.jpg,山,0.0006328587723828,7.604316711425781,4.657112806114645,0.009493833407759666,山,1
14818.jpg,乖,3.7246038292749135e-05,4.339635372161865,4.607437380456453,0.009977353736758232,禾,0
18428.jpg,庚,1.1011872190899744e-05,3.8478336334228516,7.506163200673993,0.0005496860831044614,庇,0
767.jpg,点,0.0032452635103769,4.058627128601074,3.9681865391095132,0.018907690420746803,占,0
5693.jpg,疗,2.0987332881479516e-05,4.818881034851074,5.029948425845343,0.006539147812873125,忄,0
9700.jpg,询,3.478456097948919e-05,2.5139665603637695,6.879142785249054,0.0010290257632732391,沟,0
20914.jpg,堰,2.8954746290189327e-06,6.306764125823975,12.531046182431425,3.6127323710388737e-06,百,0
4517.jpg,啊,0.0053893398016638,7.699886322021484,8.55307125217654,0.00019295158563181758,武,0
12411.jpg,矣,5.512413667326872e-05,1.1985807418823242,6.854733052680308,0.0010544530814513564,台,0
20054.jpg,茸,5.2662659360008775e-06,4.144316673278809,10.103189690007122,4.0948732930701226e-05,苦,0
19888.jpg,侃,2.001569709992953e-06,5.058878421783447,8.403921077556381,0.00022398732835426927,口,0
3292.jpg,族,0.0003245263510376,6.365999698638916,6.228956474059287,0.0019715081434696913,车,0
9011.jpg,拔,6.801450470849841e-05,5.157081604003906,7.808937622459714,0.0004060892388224602,壮,0
1403.jpg,报,0.0011011872190899,6.6007490158081055,6.904159348879354,0.001003602403216064,和,0
1382.jpg,数,0.0008161740565019,7.055119514465332,7.041722261945382,0.0008746189414523542,米,0
10340.jpg,钻,0.0001127097506597,6.917829513549805,12.788158857913524,2.793657586153131e-06,令,0
1638.jpg,治,0.0003245263510376,5.178933143615723,6.384492277214575,0.0016875250730663538,弘,0
14083.jpg,弊,1.910883703714956e-05,5.568894386291504,10.778605719108013,2.0840638171648607e-05,尚,0
8800.jpg,挺,0.0004586120888915,7.517282962799072,7.8822596222999675,0.0003773793578147888,吉,0
6406.jpg,床,0.0002409656738243,3.034256935119629,5.224891217604002,0.0053809452801942825,庄,0
9074.jpg,豪,5.512413667326872e-05,4.9905877113342285,7.605232177182516,0.000497839821036905,言,0
17563.jpg,胚,9.781133534269773e-06,5.843896389007568,9.903123482401238,5.001820682082325e-05,日,0
5448.jpg,剧,0.0002519775460152,5.687038421630859,8.417494858626021,0.00022096751490607858,巨,0
12168.jpg,卿,3.478456097948919e-05,7.49221134185791,9.645606579034322,6.470923835877329e-05,任,0
5078.jpg,域,7.449207658549827e-05,7.435100555419922,8.087710107162351,0.00030729261925444007,武,0
13564.jpg,俯,3.3229943729009226e-06,4.376611709594727,7.383439993251861,0.0006214593886397779,位,0
17073.jpg,旭,1.5157518192179647e-05,1.6910653114318848,8.440487243864208,0.00021594490681309253,加,0
